Product,Created_at,UF,Unit,volume,year_month
ÓLEO DIESEL (m3),2012,RONDÔNIA,m3,35384.625231436345,2012-01-01
ÓLEO DIESEL (m3),2012,ACRE,m3,4513.245285085279,2012-01-01
ÓLEO DIESEL (m3),2012,AMAZONAS,m3,16156.48066335275,2012-01-01
ÓLEO DIESEL (m3),2012,RORAIMA,m3,4593.880718522735,2012-01-01
ÓLEO DIESEL (m3),2012,PARÁ,m3,68112.56288683366,2012-01-01
ÓLEO DIESEL (m3),2012,AMAPÁ,m3,3834.9335708671424,2012-01-01
ÓLEO DIESEL (m3),2012,TOCANTINS,m3,48807.87503915843,2012-01-01
ÓLEO DIESEL (m3),2012,MARANHÃO,m3,58613.51142113642,2012-01-01
ÓLEO DIESEL (m3),2012,PIAUÍ,m3,29185.50657218786,2012-01-01
ÓLEO DIESEL (m3),2012,CEARÁ,m3,58517.387200105324,2012-01-01
ÓLEO DIESEL (m3),2012,RIO GRANDE DO NORTE,m3,29392.99536184512,2012-01-01
ÓLEO DIESEL (m3),2012,PARAÍBA,m3,26747.109271202637,2012-01-01
ÓLEO DIESEL (m3),2012,PERNAMBUCO,m3,73931.68118803365,2012-01-01
ÓLEO DIESEL (m3),2012,ALAGOAS,m3,22267.65480589462,2012-01-01
ÓLEO DIESEL (m3),2012,SERGIPE,m3,21855.664667466925,2012-01-01
ÓLEO DIESEL (m3),2012,BAHIA,m3,172466.7834096996,2012-01-01
ÓLEO DIESEL (m3),2012,MINAS GERAIS,m3,291653.90475067287,2012-01-01
ÓLEO DIESEL (m3),2012,ESPÍRITO SANTO,m3,42089.70282960845,2012-01-01
ÓLEO DIESEL (m3),2012,RIO DE JANEIRO,m3,99471.42589852026,2012-01-01
ÓLEO DIESEL (m3),2012,SÃO PAULO,m3,411027.71917902766,2012-01-01
ÓLEO DIESEL (m3),2012,PARANÁ,m3,237572.0984206632,2012-01-01
ÓLEO DIESEL (m3),2012,SANTA CATARINA,m3,117661.320040844,2012-01-01
ÓLEO DIESEL (m3),2012,RIO GRANDE DO SUL,m3,152573.0252183221,2012-01-01
ÓLEO DIESEL (m3),2012,MATO GROSSO DO SUL,m3,43618.01795578951,2012-01-01
ÓLEO DIESEL (m3),2012,MATO GROSSO,m3,85817.03809103617,2012-01-01
ÓLEO DIESEL (m3),2012,GOIÁS,m3,102511.65555310887,2012-01-01
ÓLEO DIESEL (m3),2012,DISTRITO FEDERAL,m3,13767.723769578517,2012-01-01
ÓLEO DIESEL (m3),2012,RONDÔNIA,m3,15656.721,2012-01-01
ÓLEO DIESEL (m3),2012,ACRE,m3,12628.176,2012-01-01
ÓLEO DIESEL (m3),2012,AMAZONAS,m3,82271.378,2012-01-01
ÓLEO DIESEL (m3),2012,RORAIMA,m3,3661.0,2012-01-01
ÓLEO DIESEL (m3),2012,PARÁ,m3,60812.668,2012-01-01
ÓLEO DIESEL (m3),2012,AMAPÁ,m3,28927.202,2012-01-01
ÓLEO DIESEL (m3),2012,TOCANTINS,m3,2171.0,2012-01-01
ÓLEO DIESEL (m3),2012,MARANHÃO,m3,32990.381,2012-01-01
ÓLEO DIESEL (m3),2012,PIAUÍ,m3,6097.958,2012-01-01
ÓLEO DIESEL (m3),2012,CEARÁ,m3,20491.155,2012-01-01
ÓLEO DIESEL (m3),2012,RIO GRANDE DO NORTE,m3,8770.732,2012-01-01
ÓLEO DIESEL (m3),2012,PARAÍBA,m3,10961.0,2012-01-01
ÓLEO DIESEL (m3),2012,PERNAMBUCO,m3,34982.264,2012-01-01
ÓLEO DIESEL (m3),2012,ALAGOAS,m3,16884.628,2012-01-01
ÓLEO DIESEL (m3),2012,SERGIPE,m3,5689.5,2012-01-01
ÓLEO DIESEL (m3),2012,BAHIA,m3,50441.001,2012-01-01
ÓLEO DIESEL (m3),2012,MINAS GERAIS,m3,136637.051,2012-01-01
ÓLEO DIESEL (m3),2012,ESPÍRITO SANTO,m3,42965.566,2012-01-01
ÓLEO DIESEL (m3),2012,RIO DE JANEIRO,m3,119337.336,2012-01-01
ÓLEO DIESEL (m3),2012,SÃO PAULO,m3,268121.095,2012-01-01
ÓLEO DIESEL (m3),2012,PARANÁ,m3,61225.504,2012-01-01
ÓLEO DIESEL (m3),2012,SANTA CATARINA,m3,22792.766,2012-01-01
ÓLEO DIESEL (m3),2012,RIO GRANDE DO SUL,m3,35668.795,2012-01-01
ÓLEO DIESEL (m3),2012,MATO GROSSO DO SUL,m3,20691.67,2012-01-01
ÓLEO DIESEL (m3),2012,MATO GROSSO,m3,31455.85,2012-01-01
ÓLEO DIESEL (m3),2012,GOIÁS,m3,36124.34,2012-01-01
ÓLEO DIESEL (m3),2012,DISTRITO FEDERAL,m3,11586.2,2012-01-01
ÓLEO DIESEL (m3),2012,RONDÔNIA,m3,1903.0,2012-01-01
ÓLEO DIESEL (m3),2012,ACRE,m3,45.0,2012-01-01
ÓLEO DIESEL (m3),2012,AMAZONAS,m3,0.0,2012-01-01
ÓLEO DIESEL (m3),2012,RORAIMA,m3,0.0,2012-01-01
ÓLEO DIESEL (m3),2012,PARÁ,m3,19095.925,2012-01-01
ÓLEO DIESEL (m3),2012,AMAPÁ,m3,0.0,2012-01-01
ÓLEO DIESEL (m3),2012,TOCANTINS,m3,1588.0,2012-01-01
ÓLEO DIESEL (m3),2012,MARANHÃO,m3,1179.0,2012-01-01
ÓLEO DIESEL (m3),2012,PIAUÍ,m3,2256.0,2012-01-01
ÓLEO DIESEL (m3),2012,CEARÁ,m3,0.0,2012-01-01
ÓLEO DIESEL (m3),2012,RIO GRANDE DO NORTE,m3,400.0,2012-01-01
ÓLEO DIESEL (m3),2012,PARAÍBA,m3,0.0,2012-01-01
ÓLEO DIESEL (m3),2012,PERNAMBUCO,m3,4594.404,2012-01-01
ÓLEO DIESEL (m3),2012,ALAGOAS,m3,1715.0,2012-01-01
ÓLEO DIESEL (m3),2012,SERGIPE,m3,2011.781,2012-01-01
ÓLEO DIESEL (m3),2012,BAHIA,m3,17542.204,2012-01-01
ÓLEO DIESEL (m3),2012,MINAS GERAIS,m3,50456.5,2012-01-01
ÓLEO DIESEL (m3),2012,ESPÍRITO SANTO,m3,6979.464,2012-01-01
ÓLEO DIESEL (m3),2012,RIO DE JANEIRO,m3,20123.813,2012-01-01
ÓLEO DIESEL (m3),2012,SÃO PAULO,m3,130727.704,2012-01-01
ÓLEO DIESEL (m3),2012,PARANÁ,m3,41273.676,2012-01-01
ÓLEO DIESEL (m3),2012,SANTA CATARINA,m3,41463.045,2012-01-01
ÓLEO DIESEL (m3),2012,RIO GRANDE DO SUL,m3,55880.171,2012-01-01
ÓLEO DIESEL (m3),2012,MATO GROSSO DO SUL,m3,18230.6,2012-01-01
ÓLEO DIESEL (m3),2012,MATO GROSSO,m3,40168.18,2012-01-01
ÓLEO DIESEL (m3),2012,GOIÁS,m3,15458.8,2012-01-01
ÓLEO DIESEL (m3),2012,DISTRITO FEDERAL,m3,2474.2,2012-01-01
ÓLEO DIESEL (m3),2013,RONDÔNIA,m3,41323.3,2013-01-01
ÓLEO DIESEL (m3),2013,ACRE,m3,5163.0,2013-01-01
ÓLEO DIESEL (m3),2013,AMAZONAS,m3,15654.199,2013-01-01
ÓLEO DIESEL (m3),2013,RORAIMA,m3,4250.0,2013-01-01
ÓLEO DIESEL (m3),2013,PARÁ,m3,73593.71,2013-01-01
ÓLEO DIESEL (m3),2013,AMAPÁ,m3,4237.3,2013-01-01
ÓLEO DIESEL (m3),2013,TOCANTINS,m3,55108.4,2013-01-01
ÓLEO DIESEL (m3),2013,MARANHÃO,m3,64221.45,2013-01-01
ÓLEO DIESEL (m3),2013,PIAUÍ,m3,32538.0,2013-01-01
ÓLEO DIESEL (m3),2013,CEARÁ,m3,64316.676,2013-01-01
ÓLEO DIESEL (m3),2013,RIO GRANDE DO NORTE,m3,32263.0,2013-01-01
ÓLEO DIESEL (m3),2013,PARAÍBA,m3,30302.16,2013-01-01
ÓLEO DIESEL (m3),2013,PERNAMBUCO,m3,81599.15,2013-01-01
ÓLEO DIESEL (m3),2013,ALAGOAS,m3,24164.0,2013-01-01
ÓLEO DIESEL (m3),2013,SERGIPE,m3,23542.6,2013-01-01
ÓLEO DIESEL (m3),2013,BAHIA,m3,167851.709,2013-01-01
ÓLEO DIESEL (m3),2013,MINAS GERAIS,m3,326249.131,2013-01-01
ÓLEO DIESEL (m3),2013,ESPÍRITO SANTO,m3,45747.5,2013-01-01
ÓLEO DIESEL (m3),2013,RIO DE JANEIRO,m3,102670.921,2013-01-01
ÓLEO DIESEL (m3),2013,SÃO PAULO,m3,475448.487,2013-01-01
ÓLEO DIESEL (m3),2013,PARANÁ,m3,270941.76900000003,2013-01-01
ÓLEO DIESEL (m3),2013,SANTA CATARINA,m3,126834.176,2013-01-01
ÓLEO DIESEL (m3),2013,RIO GRANDE DO SUL,m3,169637.792,2013-01-01
ÓLEO DIESEL (m3),2013,MATO GROSSO DO SUL,m3,51549.4,2013-01-01
ÓLEO DIESEL (m3),2013,MATO GROSSO,m3,116694.71,2013-01-01
ÓLEO DIESEL (m3),2013,GOIÁS,m3,123055.03,2013-01-01
ÓLEO DIESEL (m3),2013,DISTRITO FEDERAL,m3,15758.5,2013-01-01
ÓLEO DIESEL (m3),2013,RONDÔNIA,m3,15381.903,2013-01-01
ÓLEO DIESEL (m3),2013,ACRE,m3,5353.361,2013-01-01
ÓLEO DIESEL (m3),2013,AMAZONAS,m3,90564.536,2013-01-01
ÓLEO DIESEL (m3),2013,RORAIMA,m3,4489.0,2013-01-01
ÓLEO DIESEL (m3),2013,PARÁ,m3,67936.497,2013-01-01
ÓLEO DIESEL (m3),2013,AMAPÁ,m3,32211.504,2013-01-01
ÓLEO DIESEL (m3),2013,TOCANTINS,m3,2176.0,2013-01-01
ÓLEO DIESEL (m3),2013,MARANHÃO,m3,36494.96,2013-01-01
ÓLEO DIESEL (m3),2013,PIAUÍ,m3,12246.1,2013-01-01
ÓLEO DIESEL (m3),2013,CEARÁ,m3,38903.5,2013-01-01
ÓLEO DIESEL (m3),2013,RIO GRANDE DO NORTE,m3,28228.0,2013-01-01
ÓLEO DIESEL (m3),2013,PARAÍBA,m3,10705.5,2013-01-01
ÓLEO DIESEL (m3),2013,PERNAMBUCO,m3,72322.0,2013-01-01
ÓLEO DIESEL (m3),2013,ALAGOAS,m3,15928.0,2013-01-01
ÓLEO DIESEL (m3),2013,SERGIPE,m3,4272.0,2013-01-01
ÓLEO DIESEL (m3),2013,BAHIA,m3,68120.168,2013-01-01
ÓLEO DIESEL (m3),2013,MINAS GERAIS,m3,151121.52,2013-01-01
ÓLEO DIESEL (m3),2013,ESPÍRITO SANTO,m3,41592.095,2013-01-01
ÓLEO DIESEL (m3),2013,RIO DE JANEIRO,m3,114819.864,2013-01-01
ÓLEO DIESEL (m3),2013,SÃO PAULO,m3,293484.309,2013-01-01
ÓLEO DIESEL (m3),2013,PARANÁ,m3,63909.437,2013-01-01
ÓLEO DIESEL (m3),2013,SANTA CATARINA,m3,21862.113,2013-01-01
ÓLEO DIESEL (m3),2013,RIO GRANDE DO SUL,m3,34502.749,2013-01-01
ÓLEO DIESEL (m3),2013,MATO GROSSO DO SUL,m3,22539.13,2013-01-01
ÓLEO DIESEL (m3),2013,MATO GROSSO,m3,38712.677,2013-01-01
ÓLEO DIESEL (m3),2013,GOIÁS,m3,61119.78,2013-01-01
ÓLEO DIESEL (m3),2013,DISTRITO FEDERAL,m3,13809.682,2013-01-01
ÓLEO DIESEL (m3),2013,RONDÔNIA,m3,1721.0,2013-01-01
ÓLEO DIESEL (m3),2013,ACRE,m3,30.0,2013-01-01
ÓLEO DIESEL (m3),2013,AMAZONAS,m3,23.5,2013-01-01
ÓLEO DIESEL (m3),2013,RORAIMA,m3,0.0,2013-01-01
ÓLEO DIESEL (m3),2013,PARÁ,m3,19343.8,2013-01-01
ÓLEO DIESEL (m3),2013,AMAPÁ,m3,0.0,2013-01-01
ÓLEO DIESEL (m3),2013,TOCANTINS,m3,1768.0,2013-01-01
ÓLEO DIESEL (m3),2013,MARANHÃO,m3,861.0,2013-01-01
ÓLEO DIESEL (m3),2013,PIAUÍ,m3,2888.0,2013-01-01
ÓLEO DIESEL (m3),2013,CEARÁ,m3,0.0,2013-01-01
ÓLEO DIESEL (m3),2013,RIO GRANDE DO NORTE,m3,738.0,2013-01-01
ÓLEO DIESEL (m3),2013,PARAÍBA,m3,0.0,2013-01-01
ÓLEO DIESEL (m3),2013,PERNAMBUCO,m3,6771.0,2013-01-01
ÓLEO DIESEL (m3),2013,ALAGOAS,m3,1235.0,2013-01-01
ÓLEO DIESEL (m3),2013,SERGIPE,m3,2488.0,2013-01-01
ÓLEO DIESEL (m3),2013,BAHIA,m3,17316.0,2013-01-01
ÓLEO DIESEL (m3),2013,MINAS GERAIS,m3,55007.348,2013-01-01
ÓLEO DIESEL (m3),2013,ESPÍRITO SANTO,m3,7728.0,2013-01-01
ÓLEO DIESEL (m3),2013,RIO DE JANEIRO,m3,20493.003,2013-01-01
ÓLEO DIESEL (m3),2013,SÃO PAULO,m3,138586.35,2013-01-01
ÓLEO DIESEL (m3),2013,PARANÁ,m3,51228.789,2013-01-01
ÓLEO DIESEL (m3),2013,SANTA CATARINA,m3,45505.49,2013-01-01
ÓLEO DIESEL (m3),2013,RIO GRANDE DO SUL,m3,60816.0,2013-01-01
ÓLEO DIESEL (m3),2013,MATO GROSSO DO SUL,m3,23943.6,2013-01-01
ÓLEO DIESEL (m3),2013,MATO GROSSO,m3,44721.275,2013-01-01
ÓLEO DIESEL (m3),2013,GOIÁS,m3,44175.58,2013-01-01
ÓLEO DIESEL (m3),2013,DISTRITO FEDERAL,m3,1781.8,2013-01-01
ÓLEO DIESEL (m3),2014,RONDÔNIA,m3,39466.201,2014-01-01
ÓLEO DIESEL (m3),2014,ACRE,m3,5744.0,2014-01-01
ÓLEO DIESEL (m3),2014,AMAZONAS,m3,18124.284,2014-01-01
ÓLEO DIESEL (m3),2014,RORAIMA,m3,5194.5,2014-01-01
ÓLEO DIESEL (m3),2014,PARÁ,m3,82348.95,2014-01-01
ÓLEO DIESEL (m3),2014,AMAPÁ,m3,4714.1,2014-01-01
ÓLEO DIESEL (m3),2014,TOCANTINS,m3,59482.0,2014-01-01
ÓLEO DIESEL (m3),2014,MARANHÃO,m3,70497.0,2014-01-01
ÓLEO DIESEL (m3),2014,PIAUÍ,m3,34084.5,2014-01-01
ÓLEO DIESEL (m3),2014,CEARÁ,m3,66862.893,2014-01-01
ÓLEO DIESEL (m3),2014,RIO GRANDE DO NORTE,m3,34276.0,2014-01-01
ÓLEO DIESEL (m3),2014,PARAÍBA,m3,32254.22,2014-01-01
ÓLEO DIESEL (m3),2014,PERNAMBUCO,m3,85508.7,2014-01-01
ÓLEO DIESEL (m3),2014,ALAGOAS,m3,24876.944,2014-01-01
ÓLEO DIESEL (m3),2014,SERGIPE,m3,26309.0,2014-01-01
ÓLEO DIESEL (m3),2014,BAHIA,m3,189697.523,2014-01-01
ÓLEO DIESEL (m3),2014,MINAS GERAIS,m3,354187.709,2014-01-01
ÓLEO DIESEL (m3),2014,ESPÍRITO SANTO,m3,52018.9,2014-01-01
ÓLEO DIESEL (m3),2014,RIO DE JANEIRO,m3,108358.71,2014-01-01
ÓLEO DIESEL (m3),2014,SÃO PAULO,m3,486333.963,2014-01-01
ÓLEO DIESEL (m3),2014,PARANÁ,m3,279850.959,2014-01-01
ÓLEO DIESEL (m3),2014,SANTA CATARINA,m3,133245.455,2014-01-01
ÓLEO DIESEL (m3),2014,RIO GRANDE DO SUL,m3,168715.94,2014-01-01
ÓLEO DIESEL (m3),2014,MATO GROSSO DO SUL,m3,50870.448,2014-01-01
ÓLEO DIESEL (m3),2014,MATO GROSSO,m3,110909.444,2014-01-01
ÓLEO DIESEL (m3),2014,GOIÁS,m3,136112.005,2014-01-01
ÓLEO DIESEL (m3),2014,DISTRITO FEDERAL,m3,17220.5,2014-01-01
ÓLEO DIESEL (m3),2014,RONDÔNIA,m3,13425.37,2014-01-01
ÓLEO DIESEL (m3),2014,ACRE,m3,6720.625,2014-01-01
ÓLEO DIESEL (m3),2014,AMAZONAS,m3,84808.152,2014-01-01
ÓLEO DIESEL (m3),2014,RORAIMA,m3,5034.0,2014-01-01
ÓLEO DIESEL (m3),2014,PARÁ,m3,73563.222,2014-01-01
ÓLEO DIESEL (m3),2014,AMAPÁ,m3,38312.574,2014-01-01
ÓLEO DIESEL (m3),2014,TOCANTINS,m3,2284.45,2014-01-01
ÓLEO DIESEL (m3),2014,MARANHÃO,m3,30819.885,2014-01-01
ÓLEO DIESEL (m3),2014,PIAUÍ,m3,7817.75,2014-01-01
ÓLEO DIESEL (m3),2014,CEARÁ,m3,28292.645,2014-01-01
ÓLEO DIESEL (m3),2014,RIO GRANDE DO NORTE,m3,19666.0,2014-01-01
ÓLEO DIESEL (m3),2014,PARAÍBA,m3,9805.0,2014-01-01
ÓLEO DIESEL (m3),2014,PERNAMBUCO,m3,58741.5,2014-01-01
ÓLEO DIESEL (m3),2014,ALAGOAS,m3,14948.0,2014-01-01
ÓLEO DIESEL (m3),2014,SERGIPE,m3,5488.0,2014-01-01
ÓLEO DIESEL (m3),2014,BAHIA,m3,65373.601,2014-01-01
ÓLEO DIESEL (m3),2014,MINAS GERAIS,m3,165640.908,2014-01-01
ÓLEO DIESEL (m3),2014,ESPÍRITO SANTO,m3,44043.786,2014-01-01
ÓLEO DIESEL (m3),2014,RIO DE JANEIRO,m3,119755.588,2014-01-01
ÓLEO DIESEL (m3),2014,SÃO PAULO,m3,295371.129,2014-01-01
ÓLEO DIESEL (m3),2014,PARANÁ,m3,61057.196,2014-01-01
ÓLEO DIESEL (m3),2014,SANTA CATARINA,m3,22170.28,2014-01-01
ÓLEO DIESEL (m3),2014,RIO GRANDE DO SUL,m3,32353.248,2014-01-01
ÓLEO DIESEL (m3),2014,MATO GROSSO DO SUL,m3,24371.841,2014-01-01
ÓLEO DIESEL (m3),2014,MATO GROSSO,m3,38451.263,2014-01-01
ÓLEO DIESEL (m3),2014,GOIÁS,m3,44855.26,2014-01-01
ÓLEO DIESEL (m3),2014,DISTRITO FEDERAL,m3,15502.7,2014-01-01
ÓLEO DIESEL (m3),2014,RONDÔNIA,m3,2370.0,2014-01-01
ÓLEO DIESEL (m3),2014,ACRE,m3,8.0,2014-01-01
ÓLEO DIESEL (m3),2014,AMAZONAS,m3,10.0,2014-01-01
ÓLEO DIESEL (m3),2014,RORAIMA,m3,0.0,2014-01-01
ÓLEO DIESEL (m3),2014,PARÁ,m3,20517.026,2014-01-01
ÓLEO DIESEL (m3),2014,AMAPÁ,m3,0.0,2014-01-01
ÓLEO DIESEL (m3),2014,TOCANTINS,m3,2088.0,2014-01-01
ÓLEO DIESEL (m3),2014,MARANHÃO,m3,812.0,2014-01-01
ÓLEO DIESEL (m3),2014,PIAUÍ,m3,2757.0,2014-01-01
ÓLEO DIESEL (m3),2014,CEARÁ,m3,0.0,2014-01-01
ÓLEO DIESEL (m3),2014,RIO GRANDE DO NORTE,m3,670.5,2014-01-01
ÓLEO DIESEL (m3),2014,PARAÍBA,m3,0.0,2014-01-01
ÓLEO DIESEL (m3),2014,PERNAMBUCO,m3,7215.5,2014-01-01
ÓLEO DIESEL (m3),2014,ALAGOAS,m3,1798.0,2014-01-01
ÓLEO DIESEL (m3),2014,SERGIPE,m3,2372.0,2014-01-01
ÓLEO DIESEL (m3),2014,BAHIA,m3,18068.6,2014-01-01
ÓLEO DIESEL (m3),2014,MINAS GERAIS,m3,64994.79,2014-01-01
ÓLEO DIESEL (m3),2014,ESPÍRITO SANTO,m3,6727.0,2014-01-01
ÓLEO DIESEL (m3),2014,RIO DE JANEIRO,m3,27170.0,2014-01-01
ÓLEO DIESEL (m3),2014,SÃO PAULO,m3,137930.42,2014-01-01
ÓLEO DIESEL (m3),2014,PARANÁ,m3,53723.845,2014-01-01
ÓLEO DIESEL (m3),2014,SANTA CATARINA,m3,48877.477,2014-01-01
ÓLEO DIESEL (m3),2014,RIO GRANDE DO SUL,m3,60482.15,2014-01-01
ÓLEO DIESEL (m3),2014,MATO GROSSO DO SUL,m3,25451.6,2014-01-01
ÓLEO DIESEL (m3),2014,MATO GROSSO,m3,49254.941,2014-01-01
ÓLEO DIESEL (m3),2014,GOIÁS,m3,25816.83,2014-01-01
ÓLEO DIESEL (m3),2014,DISTRITO FEDERAL,m3,1266.05,2014-01-01
ÓLEO DIESEL (m3),2015,RONDÔNIA,m3,42747.58531785591,2015-01-01
ÓLEO DIESEL (m3),2015,ACRE,m3,5983.360253241552,2015-01-01
ÓLEO DIESEL (m3),2015,AMAZONAS,m3,18689.791169123735,2015-01-01
ÓLEO DIESEL (m3),2015,RORAIMA,m3,5021.739208189044,2015-01-01
ÓLEO DIESEL (m3),2015,PARÁ,m3,83653.72908440854,2015-01-01
ÓLEO DIESEL (m3),2015,AMAPÁ,m3,4690.242664578776,2015-01-01
ÓLEO DIESEL (m3),2015,TOCANTINS,m3,62058.09613812246,2015-01-01
ÓLEO DIESEL (m3),2015,MARANHÃO,m3,75335.34590483687,2015-01-01
ÓLEO DIESEL (m3),2015,PIAUÍ,m3,35824.839630073424,2015-01-01
ÓLEO DIESEL (m3),2015,CEARÁ,m3,69692.1129898613,2015-01-01
ÓLEO DIESEL (m3),2015,RIO GRANDE DO NORTE,m3,35235.59142295795,2015-01-01
ÓLEO DIESEL (m3),2015,PARAÍBA,m3,34335.605573094035,2015-01-01
ÓLEO DIESEL (m3),2015,PERNAMBUCO,m3,86044.11068977386,2015-01-01
ÓLEO DIESEL (m3),2015,ALAGOAS,m3,25542.92797743359,2015-01-01
ÓLEO DIESEL (m3),2015,SERGIPE,m3,25945.319664561834,2015-01-01
ÓLEO DIESEL (m3),2015,BAHIA,m3,197756.19106484996,2015-01-01
ÓLEO DIESEL (m3),2015,MINAS GERAIS,m3,347741.86272274406,2015-01-01
ÓLEO DIESEL (m3),2015,ESPÍRITO SANTO,m3,51692.91522100637,2015-01-01
ÓLEO DIESEL (m3),2015,RIO DE JANEIRO,m3,112073.98137131914,2015-01-01
ÓLEO DIESEL (m3),2015,SÃO PAULO,m3,499357.2726759467,2015-01-01
ÓLEO DIESEL (m3),2015,PARANÁ,m3,294354.435285485,2015-01-01
ÓLEO DIESEL (m3),2015,SANTA CATARINA,m3,137855.68855527372,2015-01-01
ÓLEO DIESEL (m3),2015,RIO GRANDE DO SUL,m3,177700.30567694156,2015-01-01
ÓLEO DIESEL (m3),2015,MATO GROSSO DO SUL,m3,54432.67053171483,2015-01-01
ÓLEO DIESEL (m3),2015,MATO GROSSO,m3,116202.81290733749,2015-01-01
ÓLEO DIESEL (m3),2015,GOIÁS,m3,133012.29813073276,2015-01-01
ÓLEO DIESEL (m3),2015,DISTRITO FEDERAL,m3,18275.622168535432,2015-01-01
ÓLEO DIESEL (m3),2015,RONDÔNIA,m3,14331.49,2015-01-01
ÓLEO DIESEL (m3),2015,ACRE,m3,6031.0,2015-01-01
ÓLEO DIESEL (m3),2015,AMAZONAS,m3,83200.103,2015-01-01
ÓLEO DIESEL (m3),2015,RORAIMA,m3,6535.0,2015-01-01
ÓLEO DIESEL (m3),2015,PARÁ,m3,84095.797,2015-01-01
ÓLEO DIESEL (m3),2015,AMAPÁ,m3,37208.08,2015-01-01
ÓLEO DIESEL (m3),2015,TOCANTINS,m3,2390.0,2015-01-01
ÓLEO DIESEL (m3),2015,MARANHÃO,m3,32145.949,2015-01-01
ÓLEO DIESEL (m3),2015,PIAUÍ,m3,9034.5,2015-01-01
ÓLEO DIESEL (m3),2015,CEARÁ,m3,28039.591,2015-01-01
ÓLEO DIESEL (m3),2015,RIO GRANDE DO NORTE,m3,25953.0,2015-01-01
ÓLEO DIESEL (m3),2015,PARAÍBA,m3,10146.5,2015-01-01
ÓLEO DIESEL (m3),2015,PERNAMBUCO,m3,70500.2,2015-01-01
ÓLEO DIESEL (m3),2015,ALAGOAS,m3,13516.489,2015-01-01
ÓLEO DIESEL (m3),2015,SERGIPE,m3,5242.0,2015-01-01
ÓLEO DIESEL (m3),2015,BAHIA,m3,52987.057,2015-01-01
ÓLEO DIESEL (m3),2015,MINAS GERAIS,m3,149398.18,2015-01-01
ÓLEO DIESEL (m3),2015,ESPÍRITO SANTO,m3,41106.285,2015-01-01
ÓLEO DIESEL (m3),2015,RIO DE JANEIRO,m3,114948.262,2015-01-01
ÓLEO DIESEL (m3),2015,SÃO PAULO,m3,289491.536,2015-01-01
ÓLEO DIESEL (m3),2015,PARANÁ,m3,58730.277,2015-01-01
ÓLEO DIESEL (m3),2015,SANTA CATARINA,m3,17953.847,2015-01-01
ÓLEO DIESEL (m3),2015,RIO GRANDE DO SUL,m3,32669.661,2015-01-01
ÓLEO DIESEL (m3),2015,MATO GROSSO DO SUL,m3,26914.338,2015-01-01
ÓLEO DIESEL (m3),2015,MATO GROSSO,m3,33977.748,2015-01-01
ÓLEO DIESEL (m3),2015,GOIÁS,m3,79600.75,2015-01-01
ÓLEO DIESEL (m3),2015,DISTRITO FEDERAL,m3,14963.301,2015-01-01
ÓLEO DIESEL (m3),2015,RONDÔNIA,m3,2867.0,2015-01-01
ÓLEO DIESEL (m3),2015,ACRE,m3,0.0,2015-01-01
ÓLEO DIESEL (m3),2015,AMAZONAS,m3,20.0,2015-01-01
ÓLEO DIESEL (m3),2015,RORAIMA,m3,0.0,2015-01-01
ÓLEO DIESEL (m3),2015,PARÁ,m3,21413.7,2015-01-01
ÓLEO DIESEL (m3),2015,AMAPÁ,m3,0.0,2015-01-01
ÓLEO DIESEL (m3),2015,TOCANTINS,m3,2480.0,2015-01-01
ÓLEO DIESEL (m3),2015,MARANHÃO,m3,813.0,2015-01-01
ÓLEO DIESEL (m3),2015,PIAUÍ,m3,2540.0,2015-01-01
ÓLEO DIESEL (m3),2015,CEARÁ,m3,0.0,2015-01-01
ÓLEO DIESEL (m3),2015,RIO GRANDE DO NORTE,m3,665.0,2015-01-01
ÓLEO DIESEL (m3),2015,PARAÍBA,m3,0.0,2015-01-01
ÓLEO DIESEL (m3),2015,PERNAMBUCO,m3,6306.0,2015-01-01
ÓLEO DIESEL (m3),2015,ALAGOAS,m3,1590.0,2015-01-01
ÓLEO DIESEL (m3),2015,SERGIPE,m3,1387.0,2015-01-01
ÓLEO DIESEL (m3),2015,BAHIA,m3,19274.5,2015-01-01
ÓLEO DIESEL (m3),2015,MINAS GERAIS,m3,68115.5,2015-01-01
ÓLEO DIESEL (m3),2015,ESPÍRITO SANTO,m3,7283.0,2015-01-01
ÓLEO DIESEL (m3),2015,RIO DE JANEIRO,m3,30192.0,2015-01-01
ÓLEO DIESEL (m3),2015,SÃO PAULO,m3,148113.238,2015-01-01
ÓLEO DIESEL (m3),2015,PARANÁ,m3,70828.42,2015-01-01
ÓLEO DIESEL (m3),2015,SANTA CATARINA,m3,54333.152,2015-01-01
ÓLEO DIESEL (m3),2015,RIO GRANDE DO SUL,m3,79450.16,2015-01-01
ÓLEO DIESEL (m3),2015,MATO GROSSO DO SUL,m3,30206.45,2015-01-01
ÓLEO DIESEL (m3),2015,MATO GROSSO,m3,64700.718,2015-01-01
ÓLEO DIESEL (m3),2015,GOIÁS,m3,25861.17,2015-01-01
ÓLEO DIESEL (m3),2015,DISTRITO FEDERAL,m3,2191.35,2015-01-01
ÓLEO DIESEL (m3),2016,RONDÔNIA,m3,40085.1,2016-01-01
ÓLEO DIESEL (m3),2016,ACRE,m3,5099.0,2016-01-01
ÓLEO DIESEL (m3),2016,AMAZONAS,m3,16829.408,2016-01-01
ÓLEO DIESEL (m3),2016,RORAIMA,m3,4477.4,2016-01-01
ÓLEO DIESEL (m3),2016,PARÁ,m3,78291.52,2016-01-01
