Product,Created_at,UF,Unit,volume,year_month
ETANOL HIDRATADO (m3),2005,RIO GRANDE DO SUL,m3,12953.881,2005-02-01
ETANOL HIDRATADO (m3),2005,MATO GROSSO DO SUL,m3,4700.146,2005-02-01
ETANOL HIDRATADO (m3),2005,MATO GROSSO,m3,4161.661,2005-02-01
ETANOL HIDRATADO (m3),2005,GOIÁS,m3,11664.027,2005-02-01
ETANOL HIDRATADO (m3),2005,DISTRITO FEDERAL,m3,5055.4,2005-02-01
GLP (m3),2005,RONDÔNIA,m3,4652.345454545454,2005-02-01
GLP (m3),2005,ACRE,m3,1432.34,2005-02-01
GLP (m3),2005,AMAZONAS,m3,9179.021818181818,2005-02-01
GLP (m3),2005,RORAIMA,m3,859.0545454545454,2005-02-01
GLP (m3),2005,PARÁ,m3,19973.925454545453,2005-02-01
GLP (m3),2005,AMAPÁ,m3,1773.2290909090907,2005-02-01
GLP (m3),2005,TOCANTINS,m3,5284.443636363636,2005-02-01
GLP (m3),2005,MARANHÃO,m3,13007.307272727272,2005-02-01
GLP (m3),2005,PIAUÍ,m3,8209.005454545455,2005-02-01
GLP (m3),2005,CEARÁ,m3,26244.625454545454,2005-02-01
GLP (m3),2005,RIO GRANDE DO NORTE,m3,12927.261818181816,2005-02-01
GLP (m3),2005,PARAÍBA,m3,12188.352727272726,2005-02-01
GLP (m3),2005,PERNAMBUCO,m3,31291.41818181818,2005-02-01
GLP (m3),2005,ALAGOAS,m3,10158.763636363636,2005-02-01
GLP (m3),2005,SERGIPE,m3,6638.456363636363,2005-02-01
GLP (m3),2005,BAHIA,m3,53543.558181818174,2005-02-01
GLP (m3),2005,MINAS GERAIS,m3,105626.34545454544,2005-02-01
GLP (m3),2005,ESPÍRITO SANTO,m3,17814.361818181816,2005-02-01
GLP (m3),2005,RIO DE JANEIRO,m3,72607.18181818181,2005-02-01
GLP (m3),2005,SÃO PAULO,m3,243857.28,2005-02-01
GLP (m3),2005,PARANÁ,m3,57799.70727272727,2005-02-01
GLP (m3),2005,SANTA CATARINA,m3,33343.50363636363,2005-02-01
GLP (m3),2005,RIO GRANDE DO SUL,m3,55359.35272727272,2005-02-01
GLP (m3),2005,MATO GROSSO DO SUL,m3,10444.88,2005-02-01
GLP (m3),2005,MATO GROSSO,m3,12944.892727272725,2005-02-01
GLP (m3),2005,GOIÁS,m3,34935.53090909091,2005-02-01
GLP (m3),2005,DISTRITO FEDERAL,m3,10772.312727272727,2005-02-01
GASOLINA C (m3),2006,RONDÔNIA,m3,12672.664,2006-02-01
GASOLINA C (m3),2006,ACRE,m3,3583.686,2006-02-01
GASOLINA C (m3),2006,AMAZONAS,m3,24049.233,2006-02-01
GASOLINA C (m3),2006,RORAIMA,m3,3569.9,2006-02-01
GASOLINA C (m3),2006,PARÁ,m3,30486.615,2006-02-01
GASOLINA C (m3),2006,AMAPÁ,m3,4563.634,2006-02-01
GASOLINA C (m3),2006,TOCANTINS,m3,9126.852,2006-02-01
GASOLINA C (m3),2006,MARANHÃO,m3,22903.416,2006-02-01
GASOLINA C (m3),2006,PIAUÍ,m3,13838.55,2006-02-01
GASOLINA C (m3),2006,CEARÁ,m3,40439.56,2006-02-01
GASOLINA C (m3),2006,RIO GRANDE DO NORTE,m3,20454.012,2006-02-01
GASOLINA C (m3),2006,PARAÍBA,m3,21107.435,2006-02-01
GASOLINA C (m3),2006,PERNAMBUCO,m3,48269.086,2006-02-01
GASOLINA C (m3),2006,ALAGOAS,m3,13334.571,2006-02-01
GASOLINA C (m3),2006,SERGIPE,m3,13513.511,2006-02-01
GASOLINA C (m3),2006,BAHIA,m3,80039.184,2006-02-01
GASOLINA C (m3),2006,MINAS GERAIS,m3,202865.435,2006-02-01
GASOLINA C (m3),2006,ESPÍRITO SANTO,m3,37384.62,2006-02-01
GASOLINA C (m3),2006,RIO DE JANEIRO,m3,135486.217,2006-02-01
GASOLINA C (m3),2006,SÃO PAULO,m3,550134.084,2006-02-01
GASOLINA C (m3),2006,PARANÁ,m3,131399.34,2006-02-01
GASOLINA C (m3),2006,SANTA CATARINA,m3,125005.441,2006-02-01
GASOLINA C (m3),2006,RIO GRANDE DO SUL,m3,154399.325,2006-02-01
GASOLINA C (m3),2006,MATO GROSSO DO SUL,m3,24471.589,2006-02-01
GASOLINA C (m3),2006,MATO GROSSO,m3,27867.675,2006-02-01
GASOLINA C (m3),2006,GOIÁS,m3,68500.564,2006-02-01
GASOLINA C (m3),2006,DISTRITO FEDERAL,m3,55474.065,2006-02-01
GASOLINA DE AVIAÇÃO (m3),2006,RONDÔNIA,m3,61.643,2006-02-01
GASOLINA DE AVIAÇÃO (m3),2006,ACRE,m3,29.715,2006-02-01
GASOLINA DE AVIAÇÃO (m3),2006,AMAZONAS,m3,63.075,2006-02-01
GASOLINA DE AVIAÇÃO (m3),2006,RORAIMA,m3,91.512,2006-02-01
GASOLINA DE AVIAÇÃO (m3),2006,PARÁ,m3,171.821,2006-02-01
GASOLINA DE AVIAÇÃO (m3),2006,AMAPÁ,m3,25.349,2006-02-01
GASOLINA DE AVIAÇÃO (m3),2006,TOCANTINS,m3,62.707,2006-02-01
GASOLINA DE AVIAÇÃO (m3),2006,MARANHÃO,m3,51.55,2006-02-01
GASOLINA DE AVIAÇÃO (m3),2006,PIAUÍ,m3,38.265,2006-02-01
GASOLINA DE AVIAÇÃO (m3),2006,CEARÁ,m3,41.443,2006-02-01
GASOLINA DE AVIAÇÃO (m3),2006,RIO GRANDE DO NORTE,m3,25.012,2006-02-01
GASOLINA DE AVIAÇÃO (m3),2006,PARAÍBA,m3,15.598,2006-02-01
GASOLINA DE AVIAÇÃO (m3),2006,PERNAMBUCO,m3,107.379,2006-02-01
GASOLINA DE AVIAÇÃO (m3),2006,ALAGOAS,m3,22.248,2006-02-01
GASOLINA DE AVIAÇÃO (m3),2006,SERGIPE,m3,0.623,2006-02-01
GASOLINA DE AVIAÇÃO (m3),2006,BAHIA,m3,181.601,2006-02-01
GASOLINA DE AVIAÇÃO (m3),2006,MINAS GERAIS,m3,168.068,2006-02-01
GASOLINA DE AVIAÇÃO (m3),2006,ESPÍRITO SANTO,m3,11.717,2006-02-01
GASOLINA DE AVIAÇÃO (m3),2006,RIO DE JANEIRO,m3,91.245,2006-02-01
GASOLINA DE AVIAÇÃO (m3),2006,SÃO PAULO,m3,1865.152,2006-02-01
GASOLINA DE AVIAÇÃO (m3),2006,PARANÁ,m3,285.506,2006-02-01
GASOLINA DE AVIAÇÃO (m3),2006,SANTA CATARINA,m3,42.122,2006-02-01
GASOLINA DE AVIAÇÃO (m3),2006,RIO GRANDE DO SUL,m3,188.64,2006-02-01
GASOLINA DE AVIAÇÃO (m3),2006,MATO GROSSO DO SUL,m3,138.287,2006-02-01
GASOLINA DE AVIAÇÃO (m3),2006,MATO GROSSO,m3,365.817,2006-02-01
GASOLINA DE AVIAÇÃO (m3),2006,GOIÁS,m3,238.938,2006-02-01
GASOLINA DE AVIAÇÃO (m3),2006,DISTRITO FEDERAL,m3,24.652,2006-02-01
QUEROSENE ILUMINANTE (m3),2006,RONDÔNIA,m3,0.0,2006-02-01
QUEROSENE ILUMINANTE (m3),2006,ACRE,m3,0.0,2006-02-01
QUEROSENE ILUMINANTE (m3),2006,AMAZONAS,m3,220.0,2006-02-01
QUEROSENE ILUMINANTE (m3),2006,RORAIMA,m3,0.0,2006-02-01
QUEROSENE ILUMINANTE (m3),2006,PARÁ,m3,43.0,2006-02-01
QUEROSENE ILUMINANTE (m3),2006,AMAPÁ,m3,0.0,2006-02-01
QUEROSENE ILUMINANTE (m3),2006,TOCANTINS,m3,0.0,2006-02-01
QUEROSENE ILUMINANTE (m3),2006,MARANHÃO,m3,305.1,2006-02-01
QUEROSENE ILUMINANTE (m3),2006,PIAUÍ,m3,50.0,2006-02-01
QUEROSENE ILUMINANTE (m3),2006,CEARÁ,m3,125.0,2006-02-01
QUEROSENE ILUMINANTE (m3),2006,RIO GRANDE DO NORTE,m3,25.0,2006-02-01
QUEROSENE ILUMINANTE (m3),2006,PARAÍBA,m3,5.0,2006-02-01
QUEROSENE ILUMINANTE (m3),2006,PERNAMBUCO,m3,100.0,2006-02-01
QUEROSENE ILUMINANTE (m3),2006,ALAGOAS,m3,0.0,2006-02-01
QUEROSENE ILUMINANTE (m3),2006,SERGIPE,m3,0.0,2006-02-01
QUEROSENE ILUMINANTE (m3),2006,BAHIA,m3,172.961,2006-02-01
QUEROSENE ILUMINANTE (m3),2006,MINAS GERAIS,m3,530.85,2006-02-01
QUEROSENE ILUMINANTE (m3),2006,ESPÍRITO SANTO,m3,9.972,2006-02-01
QUEROSENE ILUMINANTE (m3),2006,RIO DE JANEIRO,m3,72.608,2006-02-01
QUEROSENE ILUMINANTE (m3),2006,SÃO PAULO,m3,760.291,2006-02-01
QUEROSENE ILUMINANTE (m3),2006,PARANÁ,m3,134.0,2006-02-01
QUEROSENE ILUMINANTE (m3),2006,SANTA CATARINA,m3,559.884,2006-02-01
QUEROSENE ILUMINANTE (m3),2006,RIO GRANDE DO SUL,m3,275.32,2006-02-01
QUEROSENE ILUMINANTE (m3),2006,MATO GROSSO DO SUL,m3,10.0,2006-02-01
QUEROSENE ILUMINANTE (m3),2006,MATO GROSSO,m3,22.0,2006-02-01
QUEROSENE ILUMINANTE (m3),2006,GOIÁS,m3,55.0,2006-02-01
QUEROSENE ILUMINANTE (m3),2006,DISTRITO FEDERAL,m3,0.0,2006-02-01
QUEROSENE DE AVIAÇÃO (m3),2006,RONDÔNIA,m3,1764.315,2006-02-01
QUEROSENE DE AVIAÇÃO (m3),2006,ACRE,m3,735.71,2006-02-01
QUEROSENE DE AVIAÇÃO (m3),2006,AMAZONAS,m3,9295.665,2006-02-01
QUEROSENE DE AVIAÇÃO (m3),2006,RORAIMA,m3,427.683,2006-02-01
QUEROSENE DE AVIAÇÃO (m3),2006,PARÁ,m3,6759.189,2006-02-01
QUEROSENE DE AVIAÇÃO (m3),2006,AMAPÁ,m3,152.355,2006-02-01
QUEROSENE DE AVIAÇÃO (m3),2006,TOCANTINS,m3,384.073,2006-02-01
QUEROSENE DE AVIAÇÃO (m3),2006,MARANHÃO,m3,1907.749,2006-02-01
QUEROSENE DE AVIAÇÃO (m3),2006,PIAUÍ,m3,730.77,2006-02-01
QUEROSENE DE AVIAÇÃO (m3),2006,CEARÁ,m3,10068.903,2006-02-01
QUEROSENE DE AVIAÇÃO (m3),2006,RIO GRANDE DO NORTE,m3,6005.303,2006-02-01
QUEROSENE DE AVIAÇÃO (m3),2006,PARAÍBA,m3,663.482,2006-02-01
QUEROSENE DE AVIAÇÃO (m3),2006,PERNAMBUCO,m3,15513.109,2006-02-01
QUEROSENE DE AVIAÇÃO (m3),2006,ALAGOAS,m3,2359.553,2006-02-01
QUEROSENE DE AVIAÇÃO (m3),2006,SERGIPE,m3,699.385,2006-02-01
QUEROSENE DE AVIAÇÃO (m3),2006,BAHIA,m3,19772.283,2006-02-01
QUEROSENE DE AVIAÇÃO (m3),2006,MINAS GERAIS,m3,8745.974,2006-02-01
QUEROSENE DE AVIAÇÃO (m3),2006,ESPÍRITO SANTO,m3,1762.294,2006-02-01
QUEROSENE DE AVIAÇÃO (m3),2006,RIO DE JANEIRO,m3,48333.527,2006-02-01
QUEROSENE DE AVIAÇÃO (m3),2006,SÃO PAULO,m3,161351.558,2006-02-01
QUEROSENE DE AVIAÇÃO (m3),2006,PARANÁ,m3,9694.003,2006-02-01
QUEROSENE DE AVIAÇÃO (m3),2006,SANTA CATARINA,m3,5194.953,2006-02-01
QUEROSENE DE AVIAÇÃO (m3),2006,RIO GRANDE DO SUL,m3,9153.255,2006-02-01
QUEROSENE DE AVIAÇÃO (m3),2006,MATO GROSSO DO SUL,m3,1707.261,2006-02-01
QUEROSENE DE AVIAÇÃO (m3),2006,MATO GROSSO,m3,1637.341,2006-02-01
QUEROSENE DE AVIAÇÃO (m3),2006,GOIÁS,m3,1425.76,2006-02-01
QUEROSENE DE AVIAÇÃO (m3),2006,DISTRITO FEDERAL,m3,15700.71,2006-02-01
ÓLEO DIESEL (m3),2006,RONDÔNIA,m3,41344.84,2006-02-01
ÓLEO DIESEL (m3),2006,ACRE,m3,15457.184,2006-02-01
ÓLEO DIESEL (m3),2006,AMAZONAS,m3,58767.716,2006-02-01
ÓLEO DIESEL (m3),2006,RORAIMA,m3,4682.298,2006-02-01
ÓLEO DIESEL (m3),2006,PARÁ,m3,97897.743,2006-02-01
ÓLEO DIESEL (m3),2006,AMAPÁ,m3,20750.364,2006-02-01
ÓLEO DIESEL (m3),2006,TOCANTINS,m3,29354.911,2006-02-01
ÓLEO DIESEL (m3),2006,MARANHÃO,m3,50306.007,2006-02-01
ÓLEO DIESEL (m3),2006,PIAUÍ,m3,21842.045,2006-02-01
ÓLEO DIESEL (m3),2006,CEARÁ,m3,45231.19,2006-02-01
ÓLEO DIESEL (m3),2006,RIO GRANDE DO NORTE,m3,25961.493,2006-02-01
ÓLEO DIESEL (m3),2006,PARAÍBA,m3,24910.705,2006-02-01
ÓLEO DIESEL (m3),2006,PERNAMBUCO,m3,64137.225,2006-02-01
ÓLEO DIESEL (m3),2006,ALAGOAS,m3,26095.028,2006-02-01
ÓLEO DIESEL (m3),2006,SERGIPE,m3,18081.534,2006-02-01
ÓLEO DIESEL (m3),2006,BAHIA,m3,147972.192,2006-02-01
ÓLEO DIESEL (m3),2006,MINAS GERAIS,m3,369678.221,2006-02-01
ÓLEO DIESEL (m3),2006,ESPÍRITO SANTO,m3,60107.925,2006-02-01
ÓLEO DIESEL (m3),2006,RIO DE JANEIRO,m3,163396.405,2006-02-01
ÓLEO DIESEL (m3),2006,SÃO PAULO,m3,623812.337,2006-02-01
ÓLEO DIESEL (m3),2006,PARANÁ,m3,271673.727,2006-02-01
ÓLEO DIESEL (m3),2006,SANTA CATARINA,m3,132505.717,2006-02-01
ÓLEO DIESEL (m3),2006,RIO GRANDE DO SUL,m3,175923.79,2006-02-01
ÓLEO DIESEL (m3),2006,MATO GROSSO DO SUL,m3,67782.086,2006-02-01
ÓLEO DIESEL (m3),2006,MATO GROSSO,m3,129239.882,2006-02-01
ÓLEO DIESEL (m3),2006,GOIÁS,m3,111316.338,2006-02-01
ÓLEO DIESEL (m3),2006,DISTRITO FEDERAL,m3,26344.263,2006-02-01
ÓLEO COMBUSTÍVEL (m3),2006,RONDÔNIA,m3,0.0,2006-02-01
ÓLEO COMBUSTÍVEL (m3),2006,ACRE,m3,0.0,2006-02-01
ÓLEO COMBUSTÍVEL (m3),2006,AMAZONAS,m3,19699.13673469388,2006-02-01
ÓLEO COMBUSTÍVEL (m3),2006,RORAIMA,m3,0.0,2006-02-01
ÓLEO COMBUSTÍVEL (m3),2006,PARÁ,m3,59426.97959183674,2006-02-01
ÓLEO COMBUSTÍVEL (m3),2006,AMAPÁ,m3,0.0,2006-02-01
ÓLEO COMBUSTÍVEL (m3),2006,TOCANTINS,m3,0.0,2006-02-01
ÓLEO COMBUSTÍVEL (m3),2006,MARANHÃO,m3,21222.361224489796,2006-02-01
ÓLEO COMBUSTÍVEL (m3),2006,PIAUÍ,m3,43.826530612244895,2006-02-01
ÓLEO COMBUSTÍVEL (m3),2006,CEARÁ,m3,189.9183673469388,2006-02-01
ÓLEO COMBUSTÍVEL (m3),2006,RIO GRANDE DO NORTE,m3,217.63061224489795,2006-02-01
ÓLEO COMBUSTÍVEL (m3),2006,PARAÍBA,m3,118.05102040816327,2006-02-01
ÓLEO COMBUSTÍVEL (m3),2006,PERNAMBUCO,m3,1782.0826530612246,2006-02-01
ÓLEO COMBUSTÍVEL (m3),2006,ALAGOAS,m3,165.4612244897959,2006-02-01
ÓLEO COMBUSTÍVEL (m3),2006,SERGIPE,m3,341.87142857142857,2006-02-01
ÓLEO COMBUSTÍVEL (m3),2006,BAHIA,m3,36111.070408163265,2006-02-01
ÓLEO COMBUSTÍVEL (m3),2006,MINAS GERAIS,m3,55208.070408163265,2006-02-01
ÓLEO COMBUSTÍVEL (m3),2006,ESPÍRITO SANTO,m3,38404.15714285714,2006-02-01
ÓLEO COMBUSTÍVEL (m3),2006,RIO DE JANEIRO,m3,7312.142857142857,2006-02-01
ÓLEO COMBUSTÍVEL (m3),2006,SÃO PAULO,m3,66013.76224489797,2006-02-01
ÓLEO COMBUSTÍVEL (m3),2006,PARANÁ,m3,11708.688775510205,2006-02-01
ÓLEO COMBUSTÍVEL (m3),2006,SANTA CATARINA,m3,11460.322448979592,2006-02-01
ÓLEO COMBUSTÍVEL (m3),2006,RIO GRANDE DO SUL,m3,18294.38163265306,2006-02-01
ÓLEO COMBUSTÍVEL (m3),2006,MATO GROSSO DO SUL,m3,162.09795918367345,2006-02-01
ÓLEO COMBUSTÍVEL (m3),2006,MATO GROSSO,m3,316.6938775510204,2006-02-01
ÓLEO COMBUSTÍVEL (m3),2006,GOIÁS,m3,24719.345918367348,2006-02-01
ÓLEO COMBUSTÍVEL (m3),2006,DISTRITO FEDERAL,m3,1041.488775510204,2006-02-01
ETANOL HIDRATADO (m3),2006,RONDÔNIA,m3,849.278,2006-02-01
ETANOL HIDRATADO (m3),2006,ACRE,m3,317.695,2006-02-01
ETANOL HIDRATADO (m3),2006,AMAZONAS,m3,1421.481,2006-02-01
ETANOL HIDRATADO (m3),2006,RORAIMA,m3,100.0,2006-02-01
ETANOL HIDRATADO (m3),2006,PARÁ,m3,852.514,2006-02-01
ETANOL HIDRATADO (m3),2006,AMAPÁ,m3,68.0,2006-02-01
ETANOL HIDRATADO (m3),2006,TOCANTINS,m3,1186.55,2006-02-01
ETANOL HIDRATADO (m3),2006,MARANHÃO,m3,2130.834,2006-02-01
ETANOL HIDRATADO (m3),2006,PIAUÍ,m3,1132.794,2006-02-01
ETANOL HIDRATADO (m3),2006,CEARÁ,m3,5668.132,2006-02-01
ETANOL HIDRATADO (m3),2006,RIO GRANDE DO NORTE,m3,2663.473,2006-02-01
ETANOL HIDRATADO (m3),2006,PARAÍBA,m3,2866.206,2006-02-01
ETANOL HIDRATADO (m3),2006,PERNAMBUCO,m3,8946.202,2006-02-01
ETANOL HIDRATADO (m3),2006,ALAGOAS,m3,2501.477,2006-02-01
ETANOL HIDRATADO (m3),2006,SERGIPE,m3,1176.624,2006-02-01
ETANOL HIDRATADO (m3),2006,BAHIA,m3,8918.374,2006-02-01
ETANOL HIDRATADO (m3),2006,MINAS GERAIS,m3,27749.846,2006-02-01
ETANOL HIDRATADO (m3),2006,ESPÍRITO SANTO,m3,4069.983,2006-02-01
ETANOL HIDRATADO (m3),2006,RIO DE JANEIRO,m3,19660.87,2006-02-01
ETANOL HIDRATADO (m3),2006,SÃO PAULO,m3,281969.41,2006-02-01
ETANOL HIDRATADO (m3),2006,PARANÁ,m3,39442.026,2006-02-01
ETANOL HIDRATADO (m3),2006,SANTA CATARINA,m3,14788.774,2006-02-01
ETANOL HIDRATADO (m3),2006,RIO GRANDE DO SUL,m3,12538.806,2006-02-01
ETANOL HIDRATADO (m3),2006,MATO GROSSO DO SUL,m3,4736.28,2006-02-01
ETANOL HIDRATADO (m3),2006,MATO GROSSO,m3,6479.399,2006-02-01
ETANOL HIDRATADO (m3),2006,GOIÁS,m3,16226.559,2006-02-01
ETANOL HIDRATADO (m3),2006,DISTRITO FEDERAL,m3,6087.154,2006-02-01
GLP (m3),2006,RONDÔNIA,m3,4826.6109090909085,2006-02-01
GLP (m3),2006,ACRE,m3,1463.3454545454545,2006-02-01
GLP (m3),2006,AMAZONAS,m3,9204.31090909091,2006-02-01
GLP (m3),2006,RORAIMA,m3,816.6127272727272,2006-02-01
GLP (m3),2006,PARÁ,m3,20083.745454545453,2006-02-01
GLP (m3),2006,AMAPÁ,m3,1776.432727272727,2006-02-01
GLP (m3),2006,TOCANTINS,m3,5183.2018181818175,2006-02-01
GLP (m3),2006,MARANHÃO,m3,12899.08,2006-02-01
GLP (m3),2006,PIAUÍ,m3,8162.118181818181,2006-02-01
GLP (m3),2006,CEARÁ,m3,25863.341818181816,2006-02-01
GLP (m3),2006,RIO GRANDE DO NORTE,m3,12364.461818181817,2006-02-01
GLP (m3),2006,PARAÍBA,m3,12880.745454545453,2006-02-01
GLP (m3),2006,PERNAMBUCO,m3,30927.13636363636,2006-02-01
GLP (m3),2006,ALAGOAS,m3,10008.14909090909,2006-02-01
GLP (m3),2006,SERGIPE,m3,6716.167272727272,2006-02-01
GLP (m3),2006,BAHIA,m3,51538.57090909091,2006-02-01
GLP (m3),2006,MINAS GERAIS,m3,98481.68909090907,2006-02-01
GLP (m3),2006,ESPÍRITO SANTO,m3,15097.86727272727,2006-02-01
GLP (m3),2006,RIO DE JANEIRO,m3,65998.22,2006-02-01
GLP (m3),2006,SÃO PAULO,m3,230460.60545454544,2006-02-01
GLP (m3),2006,PARANÁ,m3,57333.90909090909,2006-02-01
GLP (m3),2006,SANTA CATARINA,m3,31459.57636363636,2006-02-01
GLP (m3),2006,RIO GRANDE DO SUL,m3,53861.00545454545,2006-02-01
GLP (m3),2006,MATO GROSSO DO SUL,m3,9898.207272727272,2006-02-01
GLP (m3),2006,MATO GROSSO,m3,12510.158181818182,2006-02-01
GLP (m3),2006,GOIÁS,m3,33643.55090909091,2006-02-01
GLP (m3),2006,DISTRITO FEDERAL,m3,11905.732727272727,2006-02-01
GASOLINA C (m3),2007,RONDÔNIA,m3,13551.791906052313,2007-02-01
GASOLINA C (m3),2007,ACRE,m3,3912.67607816733,2007-02-01
GASOLINA C (m3),2007,AMAZONAS,m3,26223.79270164908,2007-02-01
GASOLINA C (m3),2007,RORAIMA,m3,3938.3611054935277,2007-02-01
GASOLINA C (m3),2007,PARÁ,m3,34134.92331939096,2007-02-01
GASOLINA C (m3),2007,AMAPÁ,m3,5002.937985868922,2007-02-01
GASOLINA C (m3),2007,TOCANTINS,m3,11119.704275048078,2007-02-01
GASOLINA C (m3),2007,MARANHÃO,m3,23308.307968696154,2007-02-01
GASOLINA C (m3),2007,PIAUÍ,m3,16115.042215074858,2007-02-01
GASOLINA C (m3),2007,CEARÁ,m3,40993.81299912974,2007-02-01
GASOLINA C (m3),2007,RIO GRANDE DO NORTE,m3,20700.19745289702,2007-02-01
GASOLINA C (m3),2007,PARAÍBA,m3,21953.52253733486,2007-02-01
GASOLINA C (m3),2007,PERNAMBUCO,m3,50369.38183303016,2007-02-01
GASOLINA C (m3),2007,ALAGOAS,m3,13005.741628576352,2007-02-01
GASOLINA C (m3),2007,SERGIPE,m3,13350.755684381274,2007-02-01
GASOLINA C (m3),2007,BAHIA,m3,77897.80268934825,2007-02-01
GASOLINA C (m3),2007,MINAS GERAIS,m3,212665.39781732787,2007-02-01
GASOLINA C (m3),2007,ESPÍRITO SANTO,m3,37610.39371475479,2007-02-01
GASOLINA C (m3),2007,RIO DE JANEIRO,m3,130295.6776722666,2007-02-01
GASOLINA C (m3),2007,SÃO PAULO,m3,541452.4032568382,2007-02-01
GASOLINA C (m3),2007,PARANÁ,m3,122115.03307889678,2007-02-01
GASOLINA C (m3),2007,SANTA CATARINA,m3,105558.1517318193,2007-02-01
GASOLINA C (m3),2007,RIO GRANDE DO SUL,m3,147562.42153782505,2007-02-01
GASOLINA C (m3),2007,MATO GROSSO DO SUL,m3,24128.788635238867,2007-02-01
GASOLINA C (m3),2007,MATO GROSSO,m3,25451.539761368647,2007-02-01
GASOLINA C (m3),2007,GOIÁS,m3,66367.54951458231,2007-02-01
GASOLINA C (m3),2007,DISTRITO FEDERAL,m3,56196.86889894271,2007-02-01
GASOLINA DE AVIAÇÃO (m3),2007,RONDÔNIA,m3,44.52990946333896,2007-02-01
GASOLINA DE AVIAÇÃO (m3),2007,ACRE,m3,60.063668125835065,2007-02-01
GASOLINA DE AVIAÇÃO (m3),2007,AMAZONAS,m3,71.6140353089312,2007-02-01
GASOLINA DE AVIAÇÃO (m3),2007,RORAIMA,m3,29.34846705289109,2007-02-01
GASOLINA DE AVIAÇÃO (m3),2007,PARÁ,m3,244.95751971865397,2007-02-01
GASOLINA DE AVIAÇÃO (m3),2007,AMAPÁ,m3,30.842131579183025,2007-02-01
GASOLINA DE AVIAÇÃO (m3),2007,TOCANTINS,m3,120.6122964434631,2007-02-01
GASOLINA DE AVIAÇÃO (m3),2007,MARANHÃO,m3,86.79385974930862,2007-02-01
GASOLINA DE AVIAÇÃO (m3),2007,PIAUÍ,m3,8.437910764088178,2007-02-01
GASOLINA DE AVIAÇÃO (m3),2007,CEARÁ,m3,20.693765248519636,2007-02-01
GASOLINA DE AVIAÇÃO (m3),2007,RIO GRANDE DO NORTE,m3,9.555931714875772,2007-02-01
GASOLINA DE AVIAÇÃO (m3),2007,PARAÍBA,m3,17.887646367427248,2007-02-01
GASOLINA DE AVIAÇÃO (m3),2007,PERNAMBUCO,m3,43.850414593051475,2007-02-01
GASOLINA DE AVIAÇÃO (m3),2007,ALAGOAS,m3,11.556963541901462,2007-02-01
GASOLINA DE AVIAÇÃO (m3),2007,SERGIPE,m3,1.0186964996184238,2007-02-01
GASOLINA DE AVIAÇÃO (m3),2007,BAHIA,m3,254.5192831413794,2007-02-01
GASOLINA DE AVIAÇÃO (m3),2007,MINAS GERAIS,m3,168.98840646621989,2007-02-01
GASOLINA DE AVIAÇÃO (m3),2007,ESPÍRITO SANTO,m3,20.016716249346466,2007-02-01
GASOLINA DE AVIAÇÃO (m3),2007,RIO DE JANEIRO,m3,108.84702010015347,2007-02-01
GASOLINA DE AVIAÇÃO (m3),2007,SÃO PAULO,m3,902.0398470876879,2007-02-01
GASOLINA DE AVIAÇÃO (m3),2007,PARANÁ,m3,435.2073269033436,2007-02-01
GASOLINA DE AVIAÇÃO (m3),2007,SANTA CATARINA,m3,85.57611069479142,2007-02-01
GASOLINA DE AVIAÇÃO (m3),2007,RIO GRANDE DO SUL,m3,660.33001950523,2007-02-01
GASOLINA DE AVIAÇÃO (m3),2007,MATO GROSSO DO SUL,m3,380.76980539100276,2007-02-01
GASOLINA DE AVIAÇÃO (m3),2007,MATO GROSSO,m3,854.5724572928328,2007-02-01
GASOLINA DE AVIAÇÃO (m3),2007,GOIÁS,m3,370.11296688144785,2007-02-01
GASOLINA DE AVIAÇÃO (m3),2007,DISTRITO FEDERAL,m3,29.07582411547714,2007-02-01
QUEROSENE ILUMINANTE (m3),2007,RONDÔNIA,m3,0.0,2007-02-01
QUEROSENE ILUMINANTE (m3),2007,ACRE,m3,0.0,2007-02-01
QUEROSENE ILUMINANTE (m3),2007,AMAZONAS,m3,245.0,2007-02-01
QUEROSENE ILUMINANTE (m3),2007,RORAIMA,m3,0.0,2007-02-01
QUEROSENE ILUMINANTE (m3),2007,PARÁ,m3,36.4,2007-02-01
QUEROSENE ILUMINANTE (m3),2007,AMAPÁ,m3,0.0,2007-02-01
QUEROSENE ILUMINANTE (m3),2007,TOCANTINS,m3,0.0,2007-02-01
QUEROSENE ILUMINANTE (m3),2007,MARANHÃO,m3,135.0,2007-02-01
QUEROSENE ILUMINANTE (m3),2007,PIAUÍ,m3,30.0,2007-02-01
QUEROSENE ILUMINANTE (m3),2007,CEARÁ,m3,38.0,2007-02-01
QUEROSENE ILUMINANTE (m3),2007,RIO GRANDE DO NORTE,m3,64.45,2007-02-01
QUEROSENE ILUMINANTE (m3),2007,PARAÍBA,m3,5.0,2007-02-01
QUEROSENE ILUMINANTE (m3),2007,PERNAMBUCO,m3,75.0,2007-02-01
QUEROSENE ILUMINANTE (m3),2007,ALAGOAS,m3,0.0,2007-02-01
QUEROSENE ILUMINANTE (m3),2007,SERGIPE,m3,0.0,2007-02-01
QUEROSENE ILUMINANTE (m3),2007,BAHIA,m3,121.4,2007-02-01
QUEROSENE ILUMINANTE (m3),2007,MINAS GERAIS,m3,501.5,2007-02-01
